user_id,timestamp,channel,campaign,conversion,timestamp_utc,timestamp_ist,date,hour,day_name,conversion_flag,touchpoint_order,journey_length,linear_credit
29809,2025-02-11 04:48:16,Direct Traffic,nan,no,2025-02-11 04:48:16+00:00,2025-02-11 10:18:16+05:30,2025-02-11,4,Tuesday,0,6,10,0.0
29809,2025-02-11 05:04:58,Email,Winter Sale,no,2025-02-11 05:04:58+00:00,2025-02-11 10:34:58+05:30,2025-02-11,5,Tuesday,0,7,10,0.0
29809,2025-02-11 06:55:23,Search Ads,Retargeting,yes,2025-02-11 06:55:23+00:00,2025-02-11 12:25:23+05:30,2025-02-11,6,Tuesday,1,8,10,0.1
29809,2025-02-11 08:18:45,Display Ads,Retargeting,no,2025-02-11 08:18:45+00:00,2025-02-11 13:48:45+05:30,2025-02-11,8,Tuesday,0,9,10,0.0
29809,2025-02-11 19:55:36,Referral,Brand Awareness,yes,2025-02-11 19:55:36+00:00,2025-02-12 01:25:36+05:30,2025-02-11,19,Tuesday,1,10,10,0.1
29834,2025-02-10 14:56:34,Social Media,Brand Awareness,yes,2025-02-10 14:56:34+00:00,2025-02-10 20:26:34+05:30,2025-02-10,14,Monday,1,1,2,0.5
29834,2025-02-11 15:46:48,Email,Winter Sale,yes,2025-02-11 15:46:48+00:00,2025-02-11 21:16:48+05:30,2025-02-11,15,Tuesday,1,2,2,0.5
29837,2025-02-10 15:23:20,Direct Traffic,nan,no,2025-02-10 15:23:20+00:00,2025-02-10 20:53:20+05:30,2025-02-10,15,Monday,0,1,6,0.0
29837,2025-02-10 20:18:48,Direct Traffic,nan,yes,2025-02-10 20:18:48+00:00,2025-02-11 01:48:48+05:30,2025-02-10,20,Monday,1,2,6,0.16666666666666666
29837,2025-02-11 06:44:07,Email,Retargeting,no,2025-02-11 06:44:07+00:00,2025-02-11 12:14:07+05:30,2025-02-11,6,Tuesday,0,3,6,0.0
29837,2025-02-11 11:22:12,Email,Winter Sale,yes,2025-02-11 11:22:12+00:00,2025-02-11 16:52:12+05:30,2025-02-11,11,Tuesday,1,4,6,0.16666666666666666
29837,2025-02-11 12:39:39,Social Media,New Product Launch,no,2025-02-11 12:39:39+00:00,2025-02-11 18:09:39+05:30,2025-02-11,12,Tuesday,0,5,6,0.0
29837,2025-02-11 13:49:44,Referral,Brand Awareness,no,2025-02-11 13:49:44+00:00,2025-02-11 19:19:44+05:30,2025-02-11,13,Tuesday,0,6,6,0.0
29844,2025-02-10 01:02:07,Email,Winter Sale,no,2025-02-10 01:02:07+00:00,2025-02-10 06:32:07+05:30,2025-02-10,1,Monday,0,1,4,0.0
29844,2025-02-11 03:06:02,Email,Discount Offer,no,2025-02-11 03:06:02+00:00,2025-02-11 08:36:02+05:30,2025-02-11,3,Tuesday,0,2,4,0.0
29844,2025-02-11 16:41:33,Search Ads,Retargeting,no,2025-02-11 16:41:33+00:00,2025-02-11 22:11:33+05:30,2025-02-11,16,Tuesday,0,3,4,0.0
29844,2025-02-11 22:00:47,Email,Retargeting,no,2025-02-11 22:00:47+00:00,2025-02-12 03:30:47+05:30,2025-02-11,22,Tuesday,0,4,4,0.0
29877,2025-02-10 03:21:56,Direct Traffic,nan,no,2025-02-10 03:21:56+00:00,2025-02-10 08:51:56+05:30,2025-02-10,3,Monday,0,1,7,0.0
29877,2025-02-10 03:22:41,Email,Discount Offer,yes,2025-02-10 03:22:41+00:00,2025-02-10 08:52:41+05:30,2025-02-10,3,Monday,1,2,7,0.14285714285714285
29877,2025-02-10 12:32:31,Referral,Brand Awareness,no,2025-02-10 12:32:31+00:00,2025-02-10 18:02:31+05:30,2025-02-10,12,Monday,0,3,7,0.0
29877,2025-02-10 13:43:54,Display Ads,nan,no,2025-02-10 13:43:54+00:00,2025-02-10 19:13:54+05:30,2025-02-10,13,Monday,0,4,7,0.0
29877,2025-02-11 05:50:24,Display Ads,Retargeting,no,2025-02-11 05:50:24+00:00,2025-02-11 11:20:24+05:30,2025-02-11,5,Tuesday,0,5,7,0.0
29877,2025-02-11 12:32:04,Display Ads,New Product Launch,yes,2025-02-11 12:32:04+00:00,2025-02-11 18:02:04+05:30,2025-02-11,12,Tuesday,1,6,7,0.14285714285714285
29877,2025-02-11 23:08:57,Email,Winter Sale,yes,2025-02-11 23:08:57+00:00,2025-02-12 04:38:57+05:30,2025-02-11,23,Tuesday,1,7,7,0.14285714285714285
29914,2025-02-10 10:23:37,Email,Brand Awareness,no,2025-02-10 10:23:37+00:00,2025-02-10 15:53:37+05:30,2025-02-10,10,Monday,0,1,6,0.0
29914,2025-02-10 11:46:59,Search Ads,nan,no,2025-02-10 11:46:59+00:00,2025-02-10 17:16:59+05:30,2025-02-10,11,Monday,0,2,6,0.0
29914,2025-02-10 20:25:10,Social Media,Winter Sale,yes,2025-02-10 20:25:10+00:00,2025-02-11 01:55:10+05:30,2025-02-10,20,Monday,1,3,6,0.16666666666666666
29914,2025-02-11 02:00:11,Display Ads,Retargeting,yes,2025-02-11 02:00:11+00:00,2025-02-11 07:30:11+05:30,2025-02-11,2,Tuesday,1,4,6,0.16666666666666666
29914,2025-02-11 19:42:00,Email,nan,yes,2025-02-11 19:42:00+00:00,2025-02-12 01:12:00+05:30,2025-02-11,19,Tuesday,1,5,6,0.16666666666666666
29914,2025-02-11 23:14:01,Social Media,New Product Launch,yes,2025-02-11 23:14:01+00:00,2025-02-12 04:44:01+05:30,2025-02-11,23,Tuesday,1,6,6,0.16666666666666666
30026,2025-02-10 03:15:09,Referral,New Product Launch,yes,2025-02-10 03:15:09+00:00,2025-02-10 08:45:09+05:30,2025-02-10,3,Monday,1,1,3,0.3333333333333333
30026,2025-02-11 15:48:08,Email,Retargeting,yes,2025-02-11 15:48:08+00:00,2025-02-11 21:18:08+05:30,2025-02-11,15,Tuesday,1,2,3,0.3333333333333333
30026,2025-02-11 20:33:41,Referral,New Product Launch,no,2025-02-11 20:33:41+00:00,2025-02-12 02:03:41+05:30,2025-02-11,20,Tuesday,0,3,3,0.0
30087,2025-02-10 04:49:45,Social Media,New Product Launch,no,2025-02-10 04:49:45+00:00,2025-02-10 10:19:45+05:30,2025-02-10,4,Monday,0,1,4,0.0
30087,2025-02-10 09:20:27,Social Media,Winter Sale,no,2025-02-10 09:20:27+00:00,2025-02-10 14:50:27+05:30,2025-02-10,9,Monday,0,2,4,0.0
30087,2025-02-10 14:00:24,Referral,New Product Launch,no,2025-02-10 14:00:24+00:00,2025-02-10 19:30:24+05:30,2025-02-10,14,Monday,0,3,4,0.0
30087,2025-02-11 14:27:12,Email,nan,no,2025-02-11 14:27:12+00:00,2025-02-11 19:57:12+05:30,2025-02-11,14,Tuesday,0,4,4,0.0
30136,2025-02-10 02:05:49,Social Media,New Product Launch,no,2025-02-10 02:05:49+00:00,2025-02-10 07:35:49+05:30,2025-02-10,2,Monday,0,1,4,0.0
30136,2025-02-10 11:51:12,Social Media,nan,no,2025-02-10 11:51:12+00:00,2025-02-10 17:21:12+05:30,2025-02-10,11,Monday,0,2,4,0.0
30136,2025-02-10 23:26:08,Search Ads,New Product Launch,no,2025-02-10 23:26:08+00:00,2025-02-11 04:56:08+05:30,2025-02-10,23,Monday,0,3,4,0.0
30136,2025-02-11 04:23:19,Display Ads,Discount Offer,no,2025-02-11 04:23:19+00:00,2025-02-11 09:53:19+05:30,2025-02-11,4,Tuesday,0,4,4,0.0
30141,2025-02-11 19:47:19,Search Ads,Retargeting,yes,2025-02-11 19:47:19+00:00,2025-02-12 01:17:19+05:30,2025-02-11,19,Tuesday,1,1,1,1.0
30155,2025-02-10 03:17:30,Social Media,nan,no,2025-02-10 03:17:30+00:00,2025-02-10 08:47:30+05:30,2025-02-10,3,Monday,0,1,6,0.0
30155,2025-02-10 06:59:29,Direct Traffic,nan,yes,2025-02-10 06:59:29+00:00,2025-02-10 12:29:29+05:30,2025-02-10,6,Monday,1,2,6,0.16666666666666666
30155,2025-02-10 21:55:41,Social Media,nan,no,2025-02-10 21:55:41+00:00,2025-02-11 03:25:41+05:30,2025-02-10,21,Monday,0,3,6,0.0
30155,2025-02-11 07:50:22,Search Ads,Brand Awareness,yes,2025-02-11 07:50:22+00:00,2025-02-11 13:20:22+05:30,2025-02-11,7,Tuesday,1,4,6,0.16666666666666666
30155,2025-02-11 12:21:22,Search Ads,Discount Offer,yes,2025-02-11 12:21:22+00:00,2025-02-11 17:51:22+05:30,2025-02-11,12,Tuesday,1,5,6,0.16666666666666666
30155,2025-02-11 15:43:38,Search Ads,Retargeting,yes,2025-02-11 15:43:38+00:00,2025-02-11 21:13:38+05:30,2025-02-11,15,Tuesday,1,6,6,0.16666666666666666
30274,2025-02-11 08:34:53,Search Ads,Winter Sale,yes,2025-02-11 08:34:53+00:00,2025-02-11 14:04:53+05:30,2025-02-11,8,Tuesday,1,1,5,0.2
30274,2025-02-11 12:38:37,Social Media,Discount Offer,yes,2025-02-11 12:38:37+00:00,2025-02-11 18:08:37+05:30,2025-02-11,12,Tuesday,1,2,5,0.2
30274,2025-02-11 15:11:18,Display Ads,Brand Awareness,no,2025-02-11 15:11:18+00:00,2025-02-11 20:41:18+05:30,2025-02-11,15,Tuesday,0,3,5,0.0
30274,2025-02-11 16:41:26,Direct Traffic,nan,no,2025-02-11 16:41:26+00:00,2025-02-11 22:11:26+05:30,2025-02-11,16,Tuesday,0,4,5,0.0
30274,2025-02-11 19:27:37,Social Media,Retargeting,yes,2025-02-11 19:27:37+00:00,2025-02-12 00:57:37+05:30,2025-02-11,19,Tuesday,1,5,5,0.2
30280,2025-02-10 03:30:40,Direct Traffic,nan,no,2025-02-10 03:30:40+00:00,2025-02-10 09:00:40+05:30,2025-02-10,3,Monday,0,1,2,0.0
30280,2025-02-11 13:00:53,Direct Traffic,nan,yes,2025-02-11 13:00:53+00:00,2025-02-11 18:30:53+05:30,2025-02-11,13,Tuesday,1,2,2,0.5
30299,2025-02-10 02:47:14,Email,Discount Offer,no,2025-02-10 02:47:14+00:00,2025-02-10 08:17:14+05:30,2025-02-10,2,Monday,0,1,7,0.0
30299,2025-02-10 12:54:15,Social Media,Discount Offer,yes,2025-02-10 12:54:15+00:00,2025-02-10 18:24:15+05:30,2025-02-10,12,Monday,1,2,7,0.14285714285714285
30299,2025-02-10 16:53:33,Search Ads,Retargeting,yes,2025-02-10 16:53:33+00:00,2025-02-10 22:23:33+05:30,2025-02-10,16,Monday,1,3,7,0.14285714285714285
30299,2025-02-11 04:20:34,Direct Traffic,nan,no,2025-02-11 04:20:34+00:00,2025-02-11 09:50:34+05:30,2025-02-11,4,Tuesday,0,4,7,0.0
30299,2025-02-11 13:59:29,Referral,nan,no,2025-02-11 13:59:29+00:00,2025-02-11 19:29:29+05:30,2025-02-11,13,Tuesday,0,5,7,0.0
30299,2025-02-11 14:50:51,Direct Traffic,nan,no,2025-02-11 14:50:51+00:00,2025-02-11 20:20:51+05:30,2025-02-11,14,Tuesday,0,6,7,0.0
30299,2025-02-11 19:01:27,Search Ads,Winter Sale,yes,2025-02-11 19:01:27+00:00,2025-02-12 00:31:27+05:30,2025-02-11,19,Tuesday,1,7,7,0.14285714285714285
30339,2025-02-10 19:43:12,Direct Traffic,nan,no,2025-02-10 19:43:12+00:00,2025-02-11 01:13:12+05:30,2025-02-10,19,Monday,0,1,3,0.0
30339,2025-02-11 22:11:46,Display Ads,Winter Sale,no,2025-02-11 22:11:46+00:00,2025-02-12 03:41:46+05:30,2025-02-11,22,Tuesday,0,2,3,0.0
30339,2025-02-11 23:37:19,Referral,Winter Sale,yes,2025-02-11 23:37:19+00:00,2025-02-12 05:07:19+05:30,2025-02-11,23,Tuesday,1,3,3,0.3333333333333333
30380,2025-02-10 14:33:20,Email,Winter Sale,yes,2025-02-10 14:33:20+00:00,2025-02-10 20:03:20+05:30,2025-02-10,14,Monday,1,1,4,0.25
30380,2025-02-10 18:59:32,Social Media,New Product Launch,yes,2025-02-10 18:59:32+00:00,2025-02-11 00:29:32+05:30,2025-02-10,18,Monday,1,2,4,0.25
30380,2025-02-10 19:31:34,Social Media,New Product Launch,yes,2025-02-10 19:31:34+00:00,2025-02-11 01:01:34+05:30,2025-02-10,19,Monday,1,3,4,0.25
30380,2025-02-11 13:25:07,Search Ads,New Product Launch,no,2025-02-11 13:25:07+00:00,2025-02-11 18:55:07+05:30,2025-02-11,13,Tuesday,0,4,4,0.0
30419,2025-02-11 14:59:17,Direct Traffic,nan,no,2025-02-11 14:59:17+00:00,2025-02-11 20:29:17+05:30,2025-02-11,14,Tuesday,0,1,1,0.0
30429,2025-02-10 12:16:16,Email,Winter Sale,no,2025-02-10 12:16:16+00:00,2025-02-10 17:46:16+05:30,2025-02-10,12,Monday,0,1,4,0.0
30429,2025-02-10 21:54:15,Direct Traffic,nan,yes,2025-02-10 21:54:15+00:00,2025-02-11 03:24:15+05:30,2025-02-10,21,Monday,1,2,4,0.25
30429,2025-02-11 02:34:06,Display Ads,nan,no,2025-02-11 02:34:06+00:00,2025-02-11 08:04:06+05:30,2025-02-11,2,Tuesday,0,3,4,0.0
30429,2025-02-11 19:50:37,Search Ads,nan,no,2025-02-11 19:50:37+00:00,2025-02-12 01:20:37+05:30,2025-02-11,19,Tuesday,0,4,4,0.0
30443,2025-02-11 07:29:41,Search Ads,Discount Offer,no,2025-02-11 07:29:41+00:00,2025-02-11 12:59:41+05:30,2025-02-11,7,Tuesday,0,1,1,0.0
30446,2025-02-10 19:35:16,Social Media,Retargeting,yes,2025-02-10 19:35:16+00:00,2025-02-11 01:05:16+05:30,2025-02-10,19,Monday,1,1,3,0.3333333333333333
30446,2025-02-11 12:00:07,Display Ads,New Product Launch,no,2025-02-11 12:00:07+00:00,2025-02-11 17:30:07+05:30,2025-02-11,12,Tuesday,0,2,3,0.0
30446,2025-02-11 18:44:18,Display Ads,Brand Awareness,no,2025-02-11 18:44:18+00:00,2025-02-12 00:14:18+05:30,2025-02-11,18,Tuesday,0,3,3,0.0
30447,2025-02-10 08:21:58,Social Media,Discount Offer,no,2025-02-10 08:21:58+00:00,2025-02-10 13:51:58+05:30,2025-02-10,8,Monday,0,1,3,0.0
30447,2025-02-10 13:18:39,Display Ads,Winter Sale,no,2025-02-10 13:18:39+00:00,2025-02-10 18:48:39+05:30,2025-02-10,13,Monday,0,2,3,0.0
30447,2025-02-10 23:34:30,Search Ads,Winter Sale,yes,2025-02-10 23:34:30+00:00,2025-02-11 05:04:30+05:30,2025-02-10,23,Monday,1,3,3,0.3333333333333333
30460,2025-02-10 07:37:45,Direct Traffic,nan,no,2025-02-10 07:37:45+00:00,2025-02-10 13:07:45+05:30,2025-02-10,7,Monday,0,1,7,0.0
30460,2025-02-10 13:02:11,Social Media,nan,yes,2025-02-10 13:02:11+00:00,2025-02-10 18:32:11+05:30,2025-02-10,13,Monday,1,2,7,0.14285714285714285
30460,2025-02-10 19:21:21,Display Ads,Retargeting,no,2025-02-10 19:21:21+00:00,2025-02-11 00:51:21+05:30,2025-02-10,19,Monday,0,3,7,0.0
30460,2025-02-10 19:30:13,Search Ads,nan,no,2025-02-10 19:30:13+00:00,2025-02-11 01:00:13+05:30,2025-02-10,19,Monday,0,4,7,0.0
30460,2025-02-10 20:24:29,Display Ads,Winter Sale,yes,2025-02-10 20:24:29+00:00,2025-02-11 01:54:29+05:30,2025-02-10,20,Monday,1,5,7,0.14285714285714285
30460,2025-02-11 14:01:30,Display Ads,New Product Launch,yes,2025-02-11 14:01:30+00:00,2025-02-11 19:31:30+05:30,2025-02-11,14,Tuesday,1,6,7,0.14285714285714285
30460,2025-02-11 22:16:52,Social Media,Retargeting,yes,2025-02-11 22:16:52+00:00,2025-02-12 03:46:52+05:30,2025-02-11,22,Tuesday,1,7,7,0.14285714285714285
30468,2025-02-10 14:35:05,Social Media,nan,no,2025-02-10 14:35:05+00:00,2025-02-10 20:05:05+05:30,2025-02-10,14,Monday,0,1,5,0.0
30468,2025-02-10 19:50:18,Referral,Brand Awareness,no,2025-02-10 19:50:18+00:00,2025-02-11 01:20:18+05:30,2025-02-10,19,Monday,0,2,5,0.0
30468,2025-02-11 07:43:14,Search Ads,Brand Awareness,no,2025-02-11 07:43:14+00:00,2025-02-11 13:13:14+05:30,2025-02-11,7,Tuesday,0,3,5,0.0
30468,2025-02-11 11:02:38,Referral,Discount Offer,no,2025-02-11 11:02:38+00:00,2025-02-11 16:32:38+05:30,2025-02-11,11,Tuesday,0,4,5,0.0
30468,2025-02-11 13:25:53,Search Ads,Retargeting,yes,2025-02-11 13:25:53+00:00,2025-02-11 18:55:53+05:30,2025-02-11,13,Tuesday,1,5,5,0.2
30521,2025-02-10 00:01:45,Display Ads,Discount Offer,yes,2025-02-10 00:01:45+00:00,2025-02-10 05:31:45+05:30,2025-02-10,0,Monday,1,1,4,0.25
30521,2025-02-10 15:43:41,Email,New Product Launch,yes,2025-02-10 15:43:41+00:00,2025-02-10 21:13:41+05:30,2025-02-10,15,Monday,1,2,4,0.25
30521,2025-02-10 19:32:24,Referral,Brand Awareness,yes,2025-02-10 19:32:24+00:00,2025-02-11 01:02:24+05:30,2025-02-10,19,Monday,1,3,4,0.25
30521,2025-02-11 12:25:21,Email,Retargeting,no,2025-02-11 12:25:21+00:00,2025-02-11 17:55:21+05:30,2025-02-11,12,Tuesday,0,4,4,0.0
30544,2025-02-11 12:34:51,Referral,Discount Offer,yes,2025-02-11 12:34:51+00:00,2025-02-11 18:04:51+05:30,2025-02-11,12,Tuesday,1,1,1,1.0
30578,2025-02-10 00:53:40,Direct Traffic,nan,yes,2025-02-10 00:53:40+00:00,2025-02-10 06:23:40+05:30,2025-02-10,0,Monday,1,1,8,0.125
30578,2025-02-10 09:48:39,Referral,Discount Offer,no,2025-02-10 09:48:39+00:00,2025-02-10 15:18:39+05:30,2025-02-10,9,Monday,0,2,8,0.0
30578,2025-02-10 13:10:33,Search Ads,Retargeting,yes,2025-02-10 13:10:33+00:00,2025-02-10 18:40:33+05:30,2025-02-10,13,Monday,1,3,8,0.125
30578,2025-02-10 13:20:29,Search Ads,Retargeting,yes,2025-02-10 13:20:29+00:00,2025-02-10 18:50:29+05:30,2025-02-10,13,Monday,1,4,8,0.125
30578,2025-02-10 13:33:23,Search Ads,New Product Launch,yes,2025-02-10 13:33:23+00:00,2025-02-10 19:03:23+05:30,2025-02-10,13,Monday,1,5,8,0.125
30578,2025-02-10 23:50:16,Social Media,Discount Offer,yes,2025-02-10 23:50:16+00:00,2025-02-11 05:20:16+05:30,2025-02-10,23,Monday,1,6,8,0.125
30578,2025-02-11 07:07:25,Referral,Discount Offer,yes,2025-02-11 07:07:25+00:00,2025-02-11 12:37:25+05:30,2025-02-11,7,Tuesday,1,7,8,0.125
30578,2025-02-11 12:20:51,Referral,Discount Offer,no,2025-02-11 12:20:51+00:00,2025-02-11 17:50:51+05:30,2025-02-11,12,Tuesday,0,8,8,0.0
30582,2025-02-10 00:08:11,Email,Brand Awareness,yes,2025-02-10 00:08:11+00:00,2025-02-10 05:38:11+05:30,2025-02-10,0,Monday,1,1,4,0.25
30582,2025-02-10 01:23:01,Referral,Winter Sale,yes,2025-02-10 01:23:01+00:00,2025-02-10 06:53:01+05:30,2025-02-10,1,Monday,1,2,4,0.25
30582,2025-02-10 19:46:26,Social Media,Winter Sale,no,2025-02-10 19:46:26+00:00,2025-02-11 01:16:26+05:30,2025-02-10,19,Monday,0,3,4,0.0
30582,2025-02-11 01:41:56,Social Media,New Product Launch,no,2025-02-11 01:41:56+00:00,2025-02-11 07:11:56+05:30,2025-02-11,1,Tuesday,0,4,4,0.0
30588,2025-02-10 05:36:45,Display Ads,Discount Offer,yes,2025-02-10 05:36:45+00:00,2025-02-10 11:06:45+05:30,2025-02-10,5,Monday,1,1,3,0.3333333333333333
30588,2025-02-10 05:58:26,Referral,Discount Offer,yes,2025-02-10 05:58:26+00:00,2025-02-10 11:28:26+05:30,2025-02-10,5,Monday,1,2,3,0.3333333333333333
30588,2025-02-10 23:29:51,Display Ads,Brand Awareness,no,2025-02-10 23:29:51+00:00,2025-02-11 04:59:51+05:30,2025-02-10,23,Monday,0,3,3,0.0
30607,2025-02-10 10:13:19,Social Media,New Product Launch,yes,2025-02-10 10:13:19+00:00,2025-02-10 15:43:19+05:30,2025-02-10,10,Monday,1,1,4,0.25
30607,2025-02-10 16:13:12,Referral,New Product Launch,yes,2025-02-10 16:13:12+00:00,2025-02-10 21:43:12+05:30,2025-02-10,16,Monday,1,2,4,0.25
30607,2025-02-10 17:17:07,Search Ads,New Product Launch,no,2025-02-10 17:17:07+00:00,2025-02-10 22:47:07+05:30,2025-02-10,17,Monday,0,3,4,0.0
30607,2025-02-11 00:02:49,Email,Retargeting,no,2025-02-11 00:02:49+00:00,2025-02-11 05:32:49+05:30,2025-02-11,0,Tuesday,0,4,4,0.0
30628,2025-02-11 13:03:58,Social Media,Brand Awareness,yes,2025-02-11 13:03:58+00:00,2025-02-11 18:33:58+05:30,2025-02-11,13,Tuesday,1,1,1,1.0
30651,2025-02-10 16:51:50,Email,New Product Launch,yes,2025-02-10 16:51:50+00:00,2025-02-10 22:21:50+05:30,2025-02-10,16,Monday,1,1,4,0.25
30651,2025-02-10 18:58:23,Email,Discount Offer,no,2025-02-10 18:58:23+00:00,2025-02-11 00:28:23+05:30,2025-02-10,18,Monday,0,2,4,0.0
30651,2025-02-11 02:28:59,Search Ads,Discount Offer,no,2025-02-11 02:28:59+00:00,2025-02-11 07:58:59+05:30,2025-02-11,2,Tuesday,0,3,4,0.0
30651,2025-02-11 07:49:27,Referral,nan,no,2025-02-11 07:49:27+00:00,2025-02-11 13:19:27+05:30,2025-02-11,7,Tuesday,0,4,4,0.0
30664,2025-02-10 08:46:02,Referral,nan,no,2025-02-10 08:46:02+00:00,2025-02-10 14:16:02+05:30,2025-02-10,8,Monday,0,1,5,0.0
30664,2025-02-10 09:00:46,Email,Discount Offer,yes,2025-02-10 09:00:46+00:00,2025-02-10 14:30:46+05:30,2025-02-10,9,Monday,1,2,5,0.2
30664,2025-02-10 17:44:50,Social Media,nan,no,2025-02-10 17:44:50+00:00,2025-02-10 23:14:50+05:30,2025-02-10,17,Monday,0,3,5,0.0
30664,2025-02-11 10:37:20,Social Media,New Product Launch,yes,2025-02-11 10:37:20+00:00,2025-02-11 16:07:20+05:30,2025-02-11,10,Tuesday,1,4,5,0.2
30664,2025-02-11 22:23:28,Email,nan,yes,2025-02-11 22:23:28+00:00,2025-02-12 03:53:28+05:30,2025-02-11,22,Tuesday,1,5,5,0.2
30675,2025-02-10 14:13:09,Direct Traffic,nan,yes,2025-02-10 14:13:09+00:00,2025-02-10 19:43:09+05:30,2025-02-10,14,Monday,1,1,6,0.16666666666666666
30675,2025-02-10 15:26:29,Direct Traffic,nan,yes,2025-02-10 15:26:29+00:00,2025-02-10 20:56:29+05:30,2025-02-10,15,Monday,1,2,6,0.16666666666666666
30675,2025-02-10 18:26:59,Display Ads,Brand Awareness,yes,2025-02-10 18:26:59+00:00,2025-02-10 23:56:59+05:30,2025-02-10,18,Monday,1,3,6,0.16666666666666666
30675,2025-02-11 14:42:23,Referral,Discount Offer,yes,2025-02-11 14:42:23+00:00,2025-02-11 20:12:23+05:30,2025-02-11,14,Tuesday,1,4,6,0.16666666666666666
30675,2025-02-11 17:23:06,Social Media,Retargeting,yes,2025-02-11 17:23:06+00:00,2025-02-11 22:53:06+05:30,2025-02-11,17,Tuesday,1,5,6,0.16666666666666666
30675,2025-02-11 23:04:17,Email,Retargeting,yes,2025-02-11 23:04:17+00:00,2025-02-12 04:34:17+05:30,2025-02-11,23,Tuesday,1,6,6,0.16666666666666666
30694,2025-02-10 04:47:37,Social Media,New Product Launch,no,2025-02-10 04:47:37+00:00,2025-02-10 10:17:37+05:30,2025-02-10,4,Monday,0,1,2,0.0
30694,2025-02-10 18:27:38,Direct Traffic,nan,no,2025-02-10 18:27:38+00:00,2025-02-10 23:57:38+05:30,2025-02-10,18,Monday,0,2,2,0.0
30820,2025-02-10 15:31:17,Social Media,nan,yes,2025-02-10 15:31:17+00:00,2025-02-10 21:01:17+05:30,2025-02-10,15,Monday,1,1,5,0.2
30820,2025-02-10 23:00:09,Social Media,Discount Offer,no,2025-02-10 23:00:09+00:00,2025-02-11 04:30:09+05:30,2025-02-10,23,Monday,0,2,5,0.0
30820,2025-02-11 14:49:19,Referral,Brand Awareness,no,2025-02-11 14:49:19+00:00,2025-02-11 20:19:19+05:30,2025-02-11,14,Tuesday,0,3,5,0.0
30820,2025-02-11 17:45:56,Display Ads,Discount Offer,no,2025-02-11 17:45:56+00:00,2025-02-11 23:15:56+05:30,2025-02-11,17,Tuesday,0,4,5,0.0
30820,2025-02-11 21:53:53,Email,Brand Awareness,yes,2025-02-11 21:53:53+00:00,2025-02-12 03:23:53+05:30,2025-02-11,21,Tuesday,1,5,5,0.2
30842,2025-02-10 17:06:06,Referral,Winter Sale,yes,2025-02-10 17:06:06+00:00,2025-02-10 22:36:06+05:30,2025-02-10,17,Monday,1,1,3,0.3333333333333333
30842,2025-02-10 19:00:19,Email,New Product Launch,yes,2025-02-10 19:00:19+00:00,2025-02-11 00:30:19+05:30,2025-02-10,19,Monday,1,2,3,0.3333333333333333
30842,2025-02-10 20:07:12,Referral,Retargeting,yes,2025-02-10 20:07:12+00:00,2025-02-11 01:37:12+05:30,2025-02-10,20,Monday,1,3,3,0.3333333333333333
30845,2025-02-10 02:23:57,Referral,Brand Awareness,no,2025-02-10 02:23:57+00:00,2025-02-10 07:53:57+05:30,2025-02-10,2,Monday,0,1,5,0.0
30845,2025-02-10 11:06:53,Display Ads,New Product Launch,no,2025-02-10 11:06:53+00:00,2025-02-10 16:36:53+05:30,2025-02-10,11,Monday,0,2,5,0.0
30845,2025-02-10 22:35:06,Display Ads,Brand Awareness,yes,2025-02-10 22:35:06+00:00,2025-02-11 04:05:06+05:30,2025-02-10,22,Monday,1,3,5,0.2
30845,2025-02-11 02:07:23,Referral,New Product Launch,yes,2025-02-11 02:07:23+00:00,2025-02-11 07:37:23+05:30,2025-02-11,2,Tuesday,1,4,5,0.2
30845,2025-02-11 15:43:26,Email,Retargeting,yes,2025-02-11 15:43:26+00:00,2025-02-11 21:13:26+05:30,2025-02-11,15,Tuesday,1,5,5,0.2
30888,2025-02-10 19:05:17,Direct Traffic,nan,no,2025-02-10 19:05:17+00:00,2025-02-11 00:35:17+05:30,2025-02-10,19,Monday,0,1,3,0.0
30888,2025-02-10 23:45:22,Social Media,New Product Launch,yes,2025-02-10 23:45:22+00:00,2025-02-11 05:15:22+05:30,2025-02-10,23,Monday,1,2,3,0.3333333333333333
30888,2025-02-11 04:23:04,Display Ads,Discount Offer,yes,2025-02-11 04:23:04+00:00,2025-02-11 09:53:04+05:30,2025-02-11,4,Tuesday,1,3,3,0.3333333333333333
30895,2025-02-10 21:44:19,Direct Traffic,nan,no,2025-02-10 21:44:19+00:00,2025-02-11 03:14:19+05:30,2025-02-10,21,Monday,0,1,3,0.0
30895,2025-02-10 21:52:08,Display Ads,Discount Offer,no,2025-02-10 21:52:08+00:00,2025-02-11 03:22:08+05:30,2025-02-10,21,Monday,0,2,3,0.0
30895,2025-02-11 21:23:04,Email,New Product Launch,yes,2025-02-11 21:23:04+00:00,2025-02-12 02:53:04+05:30,2025-02-11,21,Tuesday,1,3,3,0.3333333333333333
30910,2025-02-10 03:37:23,Referral,Discount Offer,yes,2025-02-10 03:37:23+00:00,2025-02-10 09:07:23+05:30,2025-02-10,3,Monday,1,1,4,0.25
30910,2025-02-10 14:52:54,Display Ads,Winter Sale,no,2025-02-10 14:52:54+00:00,2025-02-10 20:22:54+05:30,2025-02-10,14,Monday,0,2,4,0.0
