user_id,timestamp,channel,campaign,conversion,timestamp_utc,timestamp_ist,date,hour,day_name,conversion_flag
90001,2025-02-10 11:28:16,Referral,Discount Offer,no,2025-02-10 11:28:16+00:00,2025-02-10 16:58:16+05:30,2025-02-10,11,Monday,0
13035,2025-02-11 01:23:02,Search Ads,Retargeting,yes,2025-02-11 01:23:02+00:00,2025-02-11 06:53:02+05:30,2025-02-11,1,Tuesday,1
77681,2025-02-11 17:22:31,Search Ads,Winter Sale,yes,2025-02-11 17:22:31+00:00,2025-02-11 22:52:31+05:30,2025-02-11,17,Tuesday,1
84413,2025-02-11 09:52:44,Display Ads,Brand Awareness,no,2025-02-11 09:52:44+00:00,2025-02-11 15:22:44+05:30,2025-02-11,9,Tuesday,0
61537,2025-02-11 23:22:20,Direct Traffic,nan,no,2025-02-11 23:22:20+00:00,2025-02-12 04:52:20+05:30,2025-02-11,23,Tuesday,0
32402,2025-02-10 09:06:20,Social Media,Winter Sale,no,2025-02-10 09:06:20+00:00,2025-02-10 14:36:20+05:30,2025-02-10,9,Monday,0
81371,2025-02-11 08:10:42,Direct Traffic,nan,no,2025-02-11 08:10:42+00:00,2025-02-11 13:40:42+05:30,2025-02-11,8,Tuesday,0
72077,2025-02-11 16:19:52,Direct Traffic,nan,yes,2025-02-11 16:19:52+00:00,2025-02-11 21:49:52+05:30,2025-02-11,16,Tuesday,1
17478,2025-02-10 20:35:21,Search Ads,Retargeting,yes,2025-02-10 20:35:21+00:00,2025-02-11 02:05:21+05:30,2025-02-10,20,Monday,1
58496,2025-02-10 04:41:10,Direct Traffic,nan,yes,2025-02-10 04:41:10+00:00,2025-02-10 10:11:10+05:30,2025-02-10,4,Monday,1
17727,2025-02-10 00:45:07,Display Ads,Retargeting,no,2025-02-10 00:45:07+00:00,2025-02-10 06:15:07+05:30,2025-02-10,0,Monday,0
71036,2025-02-10 06:49:10,Direct Traffic,nan,yes,2025-02-10 06:49:10+00:00,2025-02-10 12:19:10+05:30,2025-02-10,6,Monday,1
72045,2025-02-10 16:20:40,Social Media,Brand Awareness,yes,2025-02-10 16:20:40+00:00,2025-02-10 21:50:40+05:30,2025-02-10,16,Monday,1
79863,2025-02-11 19:24:23,Direct Traffic,nan,yes,2025-02-11 19:24:23+00:00,2025-02-12 00:54:23+05:30,2025-02-11,19,Tuesday,1
63473,2025-02-10 10:35:07,Display Ads,Discount Offer,yes,2025-02-10 10:35:07+00:00,2025-02-10 16:05:07+05:30,2025-02-10,10,Monday,1
79019,2025-02-10 13:19:37,Email,Discount Offer,yes,2025-02-10 13:19:37+00:00,2025-02-10 18:49:37+05:30,2025-02-10,13,Monday,1
46954,2025-02-10 04:45:19,Direct Traffic,nan,no,2025-02-10 04:45:19+00:00,2025-02-10 10:15:19+05:30,2025-02-10,4,Monday,0
67211,2025-02-11 15:15:01,Social Media,New Product Launch,no,2025-02-11 15:15:01+00:00,2025-02-11 20:45:01+05:30,2025-02-11,15,Tuesday,0
38286,2025-02-11 11:44:56,Social Media,New Product Launch,no,2025-02-11 11:44:56+00:00,2025-02-11 17:14:56+05:30,2025-02-11,11,Tuesday,0
60236,2025-02-10 13:12:57,Referral,Brand Awareness,yes,2025-02-10 13:12:57+00:00,2025-02-10 18:42:57+05:30,2025-02-10,13,Monday,1
31324,2025-02-10 15:39:50,Direct Traffic,nan,no,2025-02-10 15:39:50+00:00,2025-02-10 21:09:50+05:30,2025-02-10,15,Monday,0
86327,2025-02-11 23:18:17,Direct Traffic,nan,yes,2025-02-11 23:18:17+00:00,2025-02-12 04:48:17+05:30,2025-02-11,23,Tuesday,1
73527,2025-02-11 19:29:06,Referral,Brand Awareness,no,2025-02-11 19:29:06+00:00,2025-02-12 00:59:06+05:30,2025-02-11,19,Tuesday,0
32739,2025-02-11 05:23:31,Search Ads,nan,yes,2025-02-11 05:23:31+00:00,2025-02-11 10:53:31+05:30,2025-02-11,5,Tuesday,1
86216,2025-02-10 02:58:54,Social Media,nan,no,2025-02-10 02:58:54+00:00,2025-02-10 08:28:54+05:30,2025-02-10,2,Monday,0
71292,2025-02-11 12:12:59,Social Media,New Product Launch,no,2025-02-11 12:12:59+00:00,2025-02-11 17:42:59+05:30,2025-02-11,12,Tuesday,0
61426,2025-02-10 07:47:53,Referral,Brand Awareness,yes,2025-02-10 07:47:53+00:00,2025-02-10 13:17:53+05:30,2025-02-10,7,Monday,1
22863,2025-02-11 19:43:02,Direct Traffic,nan,yes,2025-02-11 19:43:02+00:00,2025-02-12 01:13:02+05:30,2025-02-11,19,Tuesday,1
36175,2025-02-11 23:36:59,Display Ads,Winter Sale,no,2025-02-11 23:36:59+00:00,2025-02-12 05:06:59+05:30,2025-02-11,23,Tuesday,0
98152,2025-02-11 18:06:36,Email,Retargeting,no,2025-02-11 18:06:36+00:00,2025-02-11 23:36:36+05:30,2025-02-11,18,Tuesday,0
71753,2025-02-11 18:57:55,Search Ads,Winter Sale,no,2025-02-11 18:57:55+00:00,2025-02-12 00:27:55+05:30,2025-02-11,18,Tuesday,0
53707,2025-02-11 18:59:34,Search Ads,Brand Awareness,yes,2025-02-11 18:59:34+00:00,2025-02-12 00:29:34+05:30,2025-02-11,18,Tuesday,1
31340,2025-02-10 10:48:58,Referral,New Product Launch,no,2025-02-10 10:48:58+00:00,2025-02-10 16:18:58+05:30,2025-02-10,10,Monday,0
38226,2025-02-11 17:16:27,Social Media,Retargeting,yes,2025-02-11 17:16:27+00:00,2025-02-11 22:46:27+05:30,2025-02-11,17,Tuesday,1
67466,2025-02-10 15:46:56,Email,Retargeting,no,2025-02-10 15:46:56+00:00,2025-02-10 21:16:56+05:30,2025-02-10,15,Monday,0
63781,2025-02-11 18:57:53,Display Ads,nan,no,2025-02-11 18:57:53+00:00,2025-02-12 00:27:53+05:30,2025-02-11,18,Tuesday,0
85426,2025-02-10 00:19:13,Email,Winter Sale,no,2025-02-10 00:19:13+00:00,2025-02-10 05:49:13+05:30,2025-02-10,0,Monday,0
24956,2025-02-10 03:40:44,Social Media,nan,yes,2025-02-10 03:40:44+00:00,2025-02-10 09:10:44+05:30,2025-02-10,3,Monday,1
33991,2025-02-10 23:45:01,Search Ads,Retargeting,yes,2025-02-10 23:45:01+00:00,2025-02-11 05:15:01+05:30,2025-02-10,23,Monday,1
44675,2025-02-11 15:22:04,Search Ads,Retargeting,yes,2025-02-11 15:22:04+00:00,2025-02-11 20:52:04+05:30,2025-02-11,15,Tuesday,1
26644,2025-02-11 23:41:51,Display Ads,Retargeting,yes,2025-02-11 23:41:51+00:00,2025-02-12 05:11:51+05:30,2025-02-11,23,Tuesday,1
80938,2025-02-10 02:09:22,Search Ads,New Product Launch,no,2025-02-10 02:09:22+00:00,2025-02-10 07:39:22+05:30,2025-02-10,2,Monday,0
89412,2025-02-11 23:00:38,Search Ads,Discount Offer,no,2025-02-11 23:00:38+00:00,2025-02-12 04:30:38+05:30,2025-02-11,23,Tuesday,0
96872,2025-02-11 19:21:06,Email,Winter Sale,no,2025-02-11 19:21:06+00:00,2025-02-12 00:51:06+05:30,2025-02-11,19,Tuesday,0
74984,2025-02-11 22:01:41,Display Ads,Retargeting,no,2025-02-11 22:01:41+00:00,2025-02-12 03:31:41+05:30,2025-02-11,22,Tuesday,0
80731,2025-02-11 22:59:24,Email,Retargeting,yes,2025-02-11 22:59:24+00:00,2025-02-12 04:29:24+05:30,2025-02-11,22,Tuesday,1
27470,2025-02-11 17:53:27,Search Ads,New Product Launch,yes,2025-02-11 17:53:27+00:00,2025-02-11 23:23:27+05:30,2025-02-11,17,Tuesday,1
35942,2025-02-10 13:28:00,Email,nan,yes,2025-02-10 13:28:00+00:00,2025-02-10 18:58:00+05:30,2025-02-10,13,Monday,1
77992,2025-02-11 12:15:19,Search Ads,Discount Offer,no,2025-02-11 12:15:19+00:00,2025-02-11 17:45:19+05:30,2025-02-11,12,Tuesday,0
67882,2025-02-11 21:52:21,Referral,Discount Offer,no,2025-02-11 21:52:21+00:00,2025-02-12 03:22:21+05:30,2025-02-11,21,Tuesday,0
60856,2025-02-10 15:17:08,Social Media,New Product Launch,no,2025-02-10 15:17:08+00:00,2025-02-10 20:47:08+05:30,2025-02-10,15,Monday,0
82050,2025-02-10 22:04:48,Referral,Discount Offer,yes,2025-02-10 22:04:48+00:00,2025-02-11 03:34:48+05:30,2025-02-10,22,Monday,1
52320,2025-02-10 23:34:17,Search Ads,Winter Sale,yes,2025-02-10 23:34:17+00:00,2025-02-11 05:04:17+05:30,2025-02-10,23,Monday,1
13364,2025-02-10 01:28:56,Display Ads,Brand Awareness,no,2025-02-10 01:28:56+00:00,2025-02-10 06:58:56+05:30,2025-02-10,1,Monday,0
26109,2025-02-10 00:19:37,Display Ads,nan,no,2025-02-10 00:19:37+00:00,2025-02-10 05:49:37+05:30,2025-02-10,0,Monday,0
71078,2025-02-10 17:59:38,Social Media,Discount Offer,no,2025-02-10 17:59:38+00:00,2025-02-10 23:29:38+05:30,2025-02-10,17,Monday,0
75802,2025-02-11 04:51:38,Referral,Brand Awareness,no,2025-02-11 04:51:38+00:00,2025-02-11 10:21:38+05:30,2025-02-11,4,Tuesday,0
48867,2025-02-11 22:12:18,Search Ads,Retargeting,no,2025-02-11 22:12:18+00:00,2025-02-12 03:42:18+05:30,2025-02-11,22,Tuesday,0
79268,2025-02-11 07:49:21,Direct Traffic,nan,no,2025-02-11 07:49:21+00:00,2025-02-11 13:19:21+05:30,2025-02-11,7,Tuesday,0
47735,2025-02-10 20:46:38,Social Media,Retargeting,no,2025-02-10 20:46:38+00:00,2025-02-11 02:16:38+05:30,2025-02-10,20,Monday,0
23331,2025-02-10 23:37:33,Social Media,Winter Sale,yes,2025-02-10 23:37:33+00:00,2025-02-11 05:07:33+05:30,2025-02-10,23,Monday,1
29015,2025-02-11 14:56:45,Referral,Retargeting,yes,2025-02-11 14:56:45+00:00,2025-02-11 20:26:45+05:30,2025-02-11,14,Tuesday,1
73373,2025-02-11 16:16:22,Referral,Winter Sale,no,2025-02-11 16:16:22+00:00,2025-02-11 21:46:22+05:30,2025-02-11,16,Tuesday,0
88061,2025-02-10 18:22:12,Referral,New Product Launch,no,2025-02-10 18:22:12+00:00,2025-02-10 23:52:12+05:30,2025-02-10,18,Monday,0
56094,2025-02-11 18:12:53,Email,Discount Offer,no,2025-02-11 18:12:53+00:00,2025-02-11 23:42:53+05:30,2025-02-11,18,Tuesday,0
67893,2025-02-11 07:10:31,Display Ads,Discount Offer,no,2025-02-11 07:10:31+00:00,2025-02-11 12:40:31+05:30,2025-02-11,7,Tuesday,0
29809,2025-02-10 03:29:38,Referral,Discount Offer,yes,2025-02-10 03:29:38+00:00,2025-02-10 08:59:38+05:30,2025-02-10,3,Monday,1
82166,2025-02-10 06:56:25,Search Ads,Discount Offer,no,2025-02-10 06:56:25+00:00,2025-02-10 12:26:25+05:30,2025-02-10,6,Monday,0
35789,2025-02-10 12:57:16,Search Ads,Discount Offer,yes,2025-02-10 12:57:16+00:00,2025-02-10 18:27:16+05:30,2025-02-10,12,Monday,1
31703,2025-02-10 02:47:45,Referral,Winter Sale,no,2025-02-10 02:47:45+00:00,2025-02-10 08:17:45+05:30,2025-02-10,2,Monday,0
87245,2025-02-11 02:50:15,Direct Traffic,nan,yes,2025-02-11 02:50:15+00:00,2025-02-11 08:20:15+05:30,2025-02-11,2,Tuesday,1
92025,2025-02-11 13:44:53,Email,Discount Offer,no,2025-02-11 13:44:53+00:00,2025-02-11 19:14:53+05:30,2025-02-11,13,Tuesday,0
16893,2025-02-11 10:14:16,Referral,Brand Awareness,yes,2025-02-11 10:14:16+00:00,2025-02-11 15:44:16+05:30,2025-02-11,10,Tuesday,1
19184,2025-02-11 05:53:53,Social Media,Discount Offer,yes,2025-02-11 05:53:53+00:00,2025-02-11 11:23:53+05:30,2025-02-11,5,Tuesday,1
90969,2025-02-11 17:45:03,Email,New Product Launch,no,2025-02-11 17:45:03+00:00,2025-02-11 23:15:03+05:30,2025-02-11,17,Tuesday,0
72842,2025-02-10 04:53:33,Referral,nan,yes,2025-02-10 04:53:33+00:00,2025-02-10 10:23:33+05:30,2025-02-10,4,Monday,1
45892,2025-02-11 16:00:06,Social Media,Discount Offer,no,2025-02-11 16:00:06+00:00,2025-02-11 21:30:06+05:30,2025-02-11,16,Tuesday,0
15978,2025-02-11 21:35:57,Display Ads,Brand Awareness,no,2025-02-11 21:35:57+00:00,2025-02-12 03:05:57+05:30,2025-02-11,21,Tuesday,0
85419,2025-02-11 16:22:44,Display Ads,New Product Launch,yes,2025-02-11 16:22:44+00:00,2025-02-11 21:52:44+05:30,2025-02-11,16,Tuesday,1
33400,2025-02-11 00:56:53,Display Ads,nan,no,2025-02-11 00:56:53+00:00,2025-02-11 06:26:53+05:30,2025-02-11,0,Tuesday,0
54418,2025-02-11 13:06:08,Search Ads,Brand Awareness,no,2025-02-11 13:06:08+00:00,2025-02-11 18:36:08+05:30,2025-02-11,13,Tuesday,0
92989,2025-02-10 17:36:25,Social Media,Discount Offer,yes,2025-02-10 17:36:25+00:00,2025-02-10 23:06:25+05:30,2025-02-10,17,Monday,1
46487,2025-02-11 10:44:23,Direct Traffic,nan,yes,2025-02-11 10:44:23+00:00,2025-02-11 16:14:23+05:30,2025-02-11,10,Tuesday,1
15239,2025-02-10 21:06:37,Email,Discount Offer,yes,2025-02-10 21:06:37+00:00,2025-02-11 02:36:37+05:30,2025-02-10,21,Monday,1
34073,2025-02-11 06:25:11,Email,nan,yes,2025-02-11 06:25:11+00:00,2025-02-11 11:55:11+05:30,2025-02-11,6,Tuesday,1
75470,2025-02-10 12:51:52,Email,Retargeting,yes,2025-02-10 12:51:52+00:00,2025-02-10 18:21:52+05:30,2025-02-10,12,Monday,1
41382,2025-02-10 15:47:26,Social Media,nan,yes,2025-02-10 15:47:26+00:00,2025-02-10 21:17:26+05:30,2025-02-10,15,Monday,1
72122,2025-02-11 18:31:43,Email,Winter Sale,yes,2025-02-11 18:31:43+00:00,2025-02-12 00:01:43+05:30,2025-02-11,18,Tuesday,1
82427,2025-02-11 03:02:54,Social Media,nan,no,2025-02-11 03:02:54+00:00,2025-02-11 08:32:54+05:30,2025-02-11,3,Tuesday,0
59787,2025-02-11 12:45:29,Social Media,nan,yes,2025-02-11 12:45:29+00:00,2025-02-11 18:15:29+05:30,2025-02-11,12,Tuesday,1
21690,2025-02-11 03:07:21,Display Ads,Discount Offer,no,2025-02-11 03:07:21+00:00,2025-02-11 08:37:21+05:30,2025-02-11,3,Tuesday,0
72179,2025-02-10 11:42:39,Display Ads,Winter Sale,no,2025-02-10 11:42:39+00:00,2025-02-10 17:12:39+05:30,2025-02-10,11,Monday,0
24256,2025-02-10 20:35:54,Display Ads,Winter Sale,yes,2025-02-10 20:35:54+00:00,2025-02-11 02:05:54+05:30,2025-02-10,20,Monday,1
49529,2025-02-10 19:50:01,Display Ads,Brand Awareness,yes,2025-02-10 19:50:01+00:00,2025-02-11 01:20:01+05:30,2025-02-10,19,Monday,1
88736,2025-02-11 17:40:41,Display Ads,Retargeting,yes,2025-02-11 17:40:41+00:00,2025-02-11 23:10:41+05:30,2025-02-11,17,Tuesday,1
39004,2025-02-10 18:29:25,Referral,Winter Sale,yes,2025-02-10 18:29:25+00:00,2025-02-10 23:59:25+05:30,2025-02-10,18,Monday,1
99149,2025-02-10 22:14:28,Referral,Discount Offer,no,2025-02-10 22:14:28+00:00,2025-02-11 03:44:28+05:30,2025-02-10,22,Monday,0
66454,2025-02-10 21:17:49,Direct Traffic,nan,yes,2025-02-10 21:17:49+00:00,2025-02-11 02:47:49+05:30,2025-02-10,21,Monday,1
67525,2025-02-10 13:39:20,Email,Retargeting,yes,2025-02-10 13:39:20+00:00,2025-02-10 19:09:20+05:30,2025-02-10,13,Monday,1
22931,2025-02-11 00:39:33,Email,Winter Sale,no,2025-02-11 00:39:33+00:00,2025-02-11 06:09:33+05:30,2025-02-11,0,Tuesday,0
84828,2025-02-10 02:34:07,Display Ads,nan,no,2025-02-10 02:34:07+00:00,2025-02-10 08:04:07+05:30,2025-02-10,2,Monday,0
96933,2025-02-11 23:22:39,Social Media,nan,no,2025-02-11 23:22:39+00:00,2025-02-12 04:52:39+05:30,2025-02-11,23,Tuesday,0
92785,2025-02-10 02:31:24,Email,nan,yes,2025-02-10 02:31:24+00:00,2025-02-10 08:01:24+05:30,2025-02-10,2,Monday,1
48330,2025-02-11 08:57:56,Referral,nan,yes,2025-02-11 08:57:56+00:00,2025-02-11 14:27:56+05:30,2025-02-11,8,Tuesday,1
25544,2025-02-10 16:27:27,Direct Traffic,nan,yes,2025-02-10 16:27:27+00:00,2025-02-10 21:57:27+05:30,2025-02-10,16,Monday,1
99526,2025-02-11 12:54:59,Social Media,Brand Awareness,yes,2025-02-11 12:54:59+00:00,2025-02-11 18:24:59+05:30,2025-02-11,12,Tuesday,1
48089,2025-02-11 17:25:51,Search Ads,New Product Launch,no,2025-02-11 17:25:51+00:00,2025-02-11 22:55:51+05:30,2025-02-11,17,Tuesday,0
87939,2025-02-11 00:34:17,Display Ads,Discount Offer,yes,2025-02-11 00:34:17+00:00,2025-02-11 06:04:17+05:30,2025-02-11,0,Tuesday,1
21001,2025-02-11 06:09:24,Display Ads,Winter Sale,no,2025-02-11 06:09:24+00:00,2025-02-11 11:39:24+05:30,2025-02-11,6,Tuesday,0
55446,2025-02-10 23:55:27,Search Ads,Discount Offer,no,2025-02-10 23:55:27+00:00,2025-02-11 05:25:27+05:30,2025-02-10,23,Monday,0
84928,2025-02-10 10:10:42,Referral,Discount Offer,no,2025-02-10 10:10:42+00:00,2025-02-10 15:40:42+05:30,2025-02-10,10,Monday,0
46210,2025-02-10 06:47:02,Direct Traffic,nan,yes,2025-02-10 06:47:02+00:00,2025-02-10 12:17:02+05:30,2025-02-10,6,Monday,1
32663,2025-02-11 12:54:44,Email,Brand Awareness,no,2025-02-11 12:54:44+00:00,2025-02-11 18:24:44+05:30,2025-02-11,12,Tuesday,0
69775,2025-02-10 06:41:04,Social Media,New Product Launch,yes,2025-02-10 06:41:04+00:00,2025-02-10 12:11:04+05:30,2025-02-10,6,Monday,1
91772,2025-02-11 06:38:00,Social Media,Discount Offer,yes,2025-02-11 06:38:00+00:00,2025-02-11 12:08:00+05:30,2025-02-11,6,Tuesday,1
43692,2025-02-11 10:12:53,Display Ads,Winter Sale,no,2025-02-11 10:12:53+00:00,2025-02-11 15:42:53+05:30,2025-02-11,10,Tuesday,0
46179,2025-02-10 11:07:25,Display Ads,Discount Offer,no,2025-02-10 11:07:25+00:00,2025-02-10 16:37:25+05:30,2025-02-10,11,Monday,0
52142,2025-02-10 02:45:35,Search Ads,Retargeting,yes,2025-02-10 02:45:35+00:00,2025-02-10 08:15:35+05:30,2025-02-10,2,Monday,1
91886,2025-02-10 01:03:54,Referral,Retargeting,no,2025-02-10 01:03:54+00:00,2025-02-10 06:33:54+05:30,2025-02-10,1,Monday,0
87951,2025-02-11 09:25:56,Search Ads,New Product Launch,no,2025-02-11 09:25:56+00:00,2025-02-11 14:55:56+05:30,2025-02-11,9,Tuesday,0
11790,2025-02-11 23:32:33,Email,nan,yes,2025-02-11 23:32:33+00:00,2025-02-12 05:02:33+05:30,2025-02-11,23,Tuesday,1
31340,2025-02-10 21:45:42,Direct Traffic,nan,no,2025-02-10 21:45:42+00:00,2025-02-11 03:15:42+05:30,2025-02-10,21,Monday,0
72577,2025-02-10 18:06:00,Search Ads,Discount Offer,no,2025-02-10 18:06:00+00:00,2025-02-10 23:36:00+05:30,2025-02-10,18,Monday,0
68632,2025-02-10 04:09:09,Referral,nan,yes,2025-02-10 04:09:09+00:00,2025-02-10 09:39:09+05:30,2025-02-10,4,Monday,1
82505,2025-02-10 02:26:50,Direct Traffic,nan,no,2025-02-10 02:26:50+00:00,2025-02-10 07:56:50+05:30,2025-02-10,2,Monday,0
83991,2025-02-10 22:27:31,Email,Winter Sale,no,2025-02-10 22:27:31+00:00,2025-02-11 03:57:31+05:30,2025-02-10,22,Monday,0
98627,2025-02-10 13:05:32,Referral,New Product Launch,no,2025-02-10 13:05:32+00:00,2025-02-10 18:35:32+05:30,2025-02-10,13,Monday,0
50216,2025-02-10 20:01:20,Referral,Discount Offer,no,2025-02-10 20:01:20+00:00,2025-02-11 01:31:20+05:30,2025-02-10,20,Monday,0
77286,2025-02-10 08:12:58,Direct Traffic,nan,yes,2025-02-10 08:12:58+00:00,2025-02-10 13:42:58+05:30,2025-02-10,8,Monday,1
90409,2025-02-11 11:35:28,Referral,nan,yes,2025-02-11 11:35:28+00:00,2025-02-11 17:05:28+05:30,2025-02-11,11,Tuesday,1
20990,2025-02-10 04:38:57,Referral,New Product Launch,no,2025-02-10 04:38:57+00:00,2025-02-10 10:08:57+05:30,2025-02-10,4,Monday,0
60852,2025-02-10 09:16:50,Direct Traffic,nan,yes,2025-02-10 09:16:50+00:00,2025-02-10 14:46:50+05:30,2025-02-10,9,Monday,1
56855,2025-02-10 09:16:54,Referral,Discount Offer,yes,2025-02-10 09:16:54+00:00,2025-02-10 14:46:54+05:30,2025-02-10,9,Monday,1
68649,2025-02-11 13:37:03,Direct Traffic,nan,no,2025-02-11 13:37:03+00:00,2025-02-11 19:07:03+05:30,2025-02-11,13,Tuesday,0
55355,2025-02-10 15:22:26,Email,New Product Launch,no,2025-02-10 15:22:26+00:00,2025-02-10 20:52:26+05:30,2025-02-10,15,Monday,0
72118,2025-02-11 14:46:13,Email,Discount Offer,no,2025-02-11 14:46:13+00:00,2025-02-11 20:16:13+05:30,2025-02-11,14,Tuesday,0
77286,2025-02-11 09:25:12,Social Media,Retargeting,yes,2025-02-11 09:25:12+00:00,2025-02-11 14:55:12+05:30,2025-02-11,9,Tuesday,1
24771,2025-02-10 17:12:21,Display Ads,New Product Launch,yes,2025-02-10 17:12:21+00:00,2025-02-10 22:42:21+05:30,2025-02-10,17,Monday,1
44994,2025-02-11 06:10:22,Referral,Discount Offer,yes,2025-02-11 06:10:22+00:00,2025-02-11 11:40:22+05:30,2025-02-11,6,Tuesday,1
78296,2025-02-11 04:29:36,Search Ads,New Product Launch,yes,2025-02-11 04:29:36+00:00,2025-02-11 09:59:36+05:30,2025-02-11,4,Tuesday,1
26664,2025-02-10 22:15:00,Direct Traffic,nan,no,2025-02-10 22:15:00+00:00,2025-02-11 03:45:00+05:30,2025-02-10,22,Monday,0
39460,2025-02-10 16:33:17,Social Media,New Product Launch,yes,2025-02-10 16:33:17+00:00,2025-02-10 22:03:17+05:30,2025-02-10,16,Monday,1
30664,2025-02-11 10:37:20,Social Media,New Product Launch,yes,2025-02-11 10:37:20+00:00,2025-02-11 16:07:20+05:30,2025-02-11,10,Tuesday,1
64665,2025-02-10 19:06:35,Social Media,New Product Launch,no,2025-02-10 19:06:35+00:00,2025-02-11 00:36:35+05:30,2025-02-10,19,Monday,0
19454,2025-02-11 01:44:33,Search Ads,Winter Sale,yes,2025-02-11 01:44:33+00:00,2025-02-11 07:14:33+05:30,2025-02-11,1,Tuesday,1
75751,2025-02-11 22:44:46,Referral,Winter Sale,yes,2025-02-11 22:44:46+00:00,2025-02-12 04:14:46+05:30,2025-02-11,22,Tuesday,1
56666,2025-02-11 07:18:33,Email,nan,no,2025-02-11 07:18:33+00:00,2025-02-11 12:48:33+05:30,2025-02-11,7,Tuesday,0
49665,2025-02-10 00:50:46,Referral,Retargeting,no,2025-02-10 00:50:46+00:00,2025-02-10 06:20:46+05:30,2025-02-10,0,Monday,0
73838,2025-02-10 11:01:25,Referral,New Product Launch,no,2025-02-10 11:01:25+00:00,2025-02-10 16:31:25+05:30,2025-02-10,11,Monday,0
33077,2025-02-11 08:34:39,Direct Traffic,nan,yes,2025-02-11 08:34:39+00:00,2025-02-11 14:04:39+05:30,2025-02-11,8,Tuesday,1
63095,2025-02-11 10:16:24,Email,Discount Offer,no,2025-02-11 10:16:24+00:00,2025-02-11 15:46:24+05:30,2025-02-11,10,Tuesday,0
73311,2025-02-10 03:21:57,Direct Traffic,nan,yes,2025-02-10 03:21:57+00:00,2025-02-10 08:51:57+05:30,2025-02-10,3,Monday,1
13186,2025-02-11 00:33:05,Referral,New Product Launch,no,2025-02-11 00:33:05+00:00,2025-02-11 06:03:05+05:30,2025-02-11,0,Tuesday,0
26754,2025-02-11 11:01:51,Display Ads,nan,no,2025-02-11 11:01:51+00:00,2025-02-11 16:31:51+05:30,2025-02-11,11,Tuesday,0
80904,2025-02-11 06:13:19,Display Ads,Retargeting,no,2025-02-11 06:13:19+00:00,2025-02-11 11:43:19+05:30,2025-02-11,6,Tuesday,0
17168,2025-02-11 00:46:56,Display Ads,Discount Offer,yes,2025-02-11 00:46:56+00:00,2025-02-11 06:16:56+05:30,2025-02-11,0,Tuesday,1
80731,2025-02-10 02:29:13,Display Ads,Retargeting,no,2025-02-10 02:29:13+00:00,2025-02-10 07:59:13+05:30,2025-02-10,2,Monday,0
38491,2025-02-11 12:39:27,Email,New Product Launch,no,2025-02-11 12:39:27+00:00,2025-02-11 18:09:27+05:30,2025-02-11,12,Tuesday,0
44038,2025-02-11 05:12:28,Search Ads,New Product Launch,yes,2025-02-11 05:12:28+00:00,2025-02-11 10:42:28+05:30,2025-02-11,5,Tuesday,1
40130,2025-02-10 10:11:44,Referral,Discount Offer,no,2025-02-10 10:11:44+00:00,2025-02-10 15:41:44+05:30,2025-02-10,10,Monday,0
15025,2025-02-11 11:17:57,Referral,Discount Offer,yes,2025-02-11 11:17:57+00:00,2025-02-11 16:47:57+05:30,2025-02-11,11,Tuesday,1
49243,2025-02-10 19:20:05,Search Ads,Brand Awareness,yes,2025-02-10 19:20:05+00:00,2025-02-11 00:50:05+05:30,2025-02-10,19,Monday,1
10781,2025-02-10 15:32:49,Display Ads,Winter Sale,no,2025-02-10 15:32:49+00:00,2025-02-10 21:02:49+05:30,2025-02-10,15,Monday,0
72612,2025-02-11 02:38:07,Display Ads,nan,no,2025-02-11 02:38:07+00:00,2025-02-11 08:08:07+05:30,2025-02-11,2,Tuesday,0
26770,2025-02-11 22:16:55,Social Media,New Product Launch,no,2025-02-11 22:16:55+00:00,2025-02-12 03:46:55+05:30,2025-02-11,22,Tuesday,0
69433,2025-02-10 00:39:35,Social Media,New Product Launch,no,2025-02-10 00:39:35+00:00,2025-02-10 06:09:35+05:30,2025-02-10,0,Monday,0
21401,2025-02-11 12:10:05,Social Media,New Product Launch,no,2025-02-11 12:10:05+00:00,2025-02-11 17:40:05+05:30,2025-02-11,12,Tuesday,0
85022,2025-02-11 22:22:43,Direct Traffic,nan,no,2025-02-11 22:22:43+00:00,2025-02-12 03:52:43+05:30,2025-02-11,22,Tuesday,0
49207,2025-02-10 21:05:15,Email,nan,no,2025-02-10 21:05:15+00:00,2025-02-11 02:35:15+05:30,2025-02-10,21,Monday,0
99748,2025-02-11 08:00:31,Referral,Brand Awareness,no,2025-02-11 08:00:31+00:00,2025-02-11 13:30:31+05:30,2025-02-11,8,Tuesday,0
53419,2025-02-11 20:14:06,Display Ads,Retargeting,no,2025-02-11 20:14:06+00:00,2025-02-12 01:44:06+05:30,2025-02-11,20,Tuesday,0
37622,2025-02-10 12:07:49,Direct Traffic,nan,no,2025-02-10 12:07:49+00:00,2025-02-10 17:37:49+05:30,2025-02-10,12,Monday,0
77597,2025-02-11 10:57:56,Social Media,Discount Offer,yes,2025-02-11 10:57:56+00:00,2025-02-11 16:27:56+05:30,2025-02-11,10,Tuesday,1
86974,2025-02-10 00:02:58,Search Ads,Brand Awareness,yes,2025-02-10 00:02:58+00:00,2025-02-10 05:32:58+05:30,2025-02-10,0,Monday,1
55650,2025-02-11 10:58:37,Email,Discount Offer,yes,2025-02-11 10:58:37+00:00,2025-02-11 16:28:37+05:30,2025-02-11,10,Tuesday,1
